,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
80,10,77.643,3.6101884992338014,1.1416,4.475072,75.4054,79.8806,77.6331626,1.1490857009645712,4.430000000000007,75.1,79.53
81,10,70.368,9.031757082650087,2.8561,11.195912,64.7701,75.9659,70.3536408,2.8500241817527376,11.11,64.39,75.5
82,10,74.28299999999999,9.378930695980218,2.9659,11.626327999999999,68.4699,80.0961,74.30835073333333,2.9567658809786512,11.259999999999991,67.7,78.96
83,10,71.85100000000001,13.318645914656638,4.2117,16.509864,63.596,80.106,71.87442399999999,4.176913193953641,16.15,62.88,79.03
84,10,76.894,5.3727594399898475,1.699,6.66008,73.5639,80.2241,76.9127388,1.695896595012373,6.640000000000001,73.49,80.13
85,10,72.292,8.910417274179698,2.8177,11.045383999999999,66.7693,77.8147,72.2731386,2.8275112666896147,10.879999999999995,65.97,76.85
86,10,74.571,6.316080192651135,1.9973,7.829416,70.6563,78.4857,74.55967220000001,1.997184863171281,7.740000000000009,70.55,78.29
87,10,74.64,10.348559320021314,3.2725,12.828199999999999,68.2259,81.0541,74.64814393333333,3.2973743724792914,12.209999999999994,67.26,79.47
88,10,76.429,5.003679546094056,1.5823,6.202616,73.3277,79.5303,76.4157538,1.5754576539698646,6.170000000000002,73.24,79.41
89,10,76.51100000000001,5.682952489683511,1.7971,7.044631999999999,72.9887,80.0333,76.5188318,1.798254856068913,7.040000000000006,72.77,79.81
90,10,75.48,9.791253239499017,3.0963,12.137495999999999,69.4113,81.5487,75.49454080000001,3.0765931329207907,11.780000000000001,68.71,80.49
91,10,73.37899999999999,10.57393630584183,3.3438,13.107695999999999,66.8252,79.9328,73.40607506666667,3.354393882929026,12.469999999999999,65.85,78.32
92,10,72.061,10.388945519156408,3.2853,12.878376,65.6219,78.5001,72.03932633333334,3.301367319759076,12.360000000000014,64.82,77.18
93,10,66.47,15.583445703694673,4.9279,19.317368000000002,56.8113,76.1287,66.49430333333333,4.941385625752041,19.04999999999999,56.02,75.07
94,10,66.244,14.354169568456406,4.5392,17.793664,57.3472,75.1408,66.31655959999999,4.55279978648097,17.689999999999998,56.19,73.88
95,10,76.272,3.8371937662828572,1.2134,4.756528,73.8937,78.6503,76.29567333333334,1.2142217804924365,4.709999999999994,73.9,78.61
96,10,75.538,2.8019914346764154,0.8861,3.473512,73.8013,77.2747,75.52600713333332,0.8771756455897433,3.450000000000003,73.86,77.31
97,10,74.691,9.332203866182951,2.9511,11.568311999999999,68.9068,80.4752,74.71198566666668,2.91906700569341,10.89,68.34,79.23
98,10,76.256,3.24129356893201,1.025,4.018,74.247,78.265,76.25574926666667,1.015068621785146,4.02000000000001,74.13,78.15
99,10,72.30800000000002,14.571273657439832,4.6078,18.062576,63.2766,81.3394,72.31905460000002,4.619834766152592,16.870000000000005,62.19,79.06
100,20,74.914,8.310136821978324,1.8582,7.284144,71.2719,78.5561,74.90789026666666,1.8599944724806574,7.140000000000001,70.79,77.93
101,20,74.3585,9.97931774972618,2.2314,8.747088,69.9849,78.7321,74.35771373333333,2.2513110463871335,8.739999999999995,69.45,78.19
102,20,69.78849999999998,14.671336092871705,3.2806,12.859952,63.3585,76.2185,69.80265769999998,3.285749509611778,12.649999999999999,62.6,75.25
103,20,73.31299999999999,13.682843308318633,3.0596,11.993632,67.3162,79.3098,73.29493213333332,3.0810657836524875,11.5,66.3,77.8
104,20,73.42150000000001,8.228706019174583,1.84,7.2128000000000005,69.8151,77.0279,73.43905646666667,1.84564234855461,7.259999999999991,69.48,76.74
105,20,72.8115,9.13358761659404,2.0423,8.005816,68.8085,76.8145,72.81716686666667,2.0477631555566953,7.929999999999993,68.42,76.35
106,20,71.201,13.006968478473375,2.9084,11.400927999999999,65.5004,76.9016,71.20253263333333,2.9175957848689498,11.310000000000002,64.99,76.3
107,20,73.3255,11.01932415123541,2.464,9.65888,68.4961,78.1549,73.34624993333334,2.457849150083597,9.379999999999995,67.86,77.24
108,20,76.5475,4.176263730896315,0.9338,3.6604959999999997,74.7172,78.3778,76.5493922,0.9348673334645726,3.6400000000000006,74.63,78.27
109,20,67.5255,17.457312930402548,3.9036,15.302112,59.8745,75.1765,67.53864329999999,3.8943363116815903,15.139999999999993,59.21,74.35
110,20,73.6655,6.638644044531985,1.4844,5.818848,70.756,76.575,73.67838626666665,1.4792857785762898,5.739999999999995,70.65,76.39
111,20,72.691,9.910280470299515,2.216,8.686720000000001,68.3476,77.0344,72.67007656666667,2.204690693049907,8.599999999999994,68.0,76.6
112,20,69.7515,14.966072054817857,3.3465,13.118279999999999,63.1923,76.3107,69.7417695,3.3494905644370885,12.939999999999998,62.47,75.41
113,20,74.071,7.623384353422042,1.7046,6.6820319999999995,70.7299,77.4121,74.07578656666666,1.7115430611671862,6.700000000000003,70.44,77.14
114,20,73.31800000000001,9.207857296895948,2.0589,8.070888,69.2825,77.3535,73.30033243333332,2.0794674667098656,8.120000000000005,68.86,76.98
115,20,74.66250000000001,7.328355118988162,1.6387,6.423704,71.4507,77.8743,74.67155116666667,1.6487833182072884,6.430000000000007,71.0,77.43
116,20,72.4765,8.369651889415712,1.8715,7.3362799999999995,68.8083,76.1447,72.49992889999999,1.8664767108542912,7.27000000000001,68.57,75.84
117,20,74.29599999999999,10.024162508658765,2.2415,8.786679999999999,69.9027,78.6893,74.2790964,2.2364789499509516,8.72999999999999,69.43,78.16
118,20,70.6355,15.28349419308294,3.4175,13.3966,63.9372,77.3338,70.64786976666666,3.3932437529630275,13.049999999999997,63.28,76.33
119,20,69.59549999999999,9.367027530118612,2.0945,8.21044,65.4902,73.7008,69.60095469999999,2.090173863485502,8.189999999999998,65.27,73.46
120,20,75.36099999999999,4.440020157611901,0.9928,3.891776,73.4151,77.3069,75.35136926666665,0.9871692601957694,3.8299999999999983,73.36,77.19
121,20,74.3555,8.601616984613997,1.9234,7.539728,70.5857,78.1253,74.34882433333333,1.9262222781845706,7.469999999999999,70.09,77.56
122,20,74.35800000000002,8.267908199780642,1.8488,7.2472959999999995,70.7344,77.9816,74.33994973333334,1.8568443843897988,7.219999999999999,70.37,77.59
123,20,76.944,4.425380661592855,0.9895,3.8788400000000003,75.0045,78.8835,76.93027856666666,0.9880607979694087,3.8900000000000006,74.87,78.76
124,20,72.41199999999999,14.751393696868101,3.2985,12.93012,65.9469,78.8771,72.39413043333333,3.292282548967684,12.64,64.98,77.62
125,20,74.6935,7.909194190940061,1.7685,6.932519999999999,71.2271,78.1599,74.69186533333333,1.7499952840598045,6.829999999999998,71.06,77.89
126,20,69.98299999999998,16.869982542966664,3.7722,14.787024,62.5894,77.3766,70.02499343333332,3.7751210612959434,14.780000000000001,61.7,76.48
127,20,75.538,5.56475929398568,1.2443,4.877656,73.0991,77.9769,75.54304040000001,1.252379415180496,4.839999999999989,73.01,77.85
128,20,72.91099999999999,8.934174780023056,1.9977,7.830984,68.9954,76.8266,72.91693706666668,1.9978074165876771,7.810000000000002,68.61,76.42
129,20,69.03450000000001,15.238038415426045,3.4073,13.356616,62.3561,75.7129,69.05179526666666,3.395278714786794,13.219999999999999,61.69,74.91
130,20,71.9795,12.31466380986505,2.7536,10.794112,66.5824,77.3766,71.96791926666666,2.7704504610048746,10.820000000000007,65.86,76.68
131,20,70.90650000000001,14.886393879983157,3.3287,13.048504,64.3823,77.4307,70.86344673333332,3.3371010420617075,12.689999999999998,63.67,76.36
132,20,73.414,8.816586867943853,1.9714,7.727888,69.55,77.278,73.41860600000001,1.958548785044002,7.539999999999992,69.31,76.85
133,20,74.297,7.121450765118018,1.5924,6.242208,71.1759,77.4181,74.3011786,1.580284237946466,6.109999999999999,70.87,76.98
134,20,76.79450000000001,8.11882840993699,1.8154,7.116368,73.2363,80.3527,76.78894946666668,1.8146452059506608,6.75,72.67,79.42
135,20,68.71200000000002,15.586953069795264,3.4853,13.662376,61.8807,75.5433,68.71271536666667,3.496482849822165,13.61,61.44,75.05
136,20,74.57649999999998,12.378062964373706,2.7678,10.849775999999999,69.1516,80.0014,74.56230086666665,2.7938863327056187,10.730000000000004,68.39,79.12
137,20,71.7325,13.396360279941712,2.9955,11.74236,65.8613,77.6037,71.75882556666667,2.987106348729991,11.14,65.0,76.14
138,20,72.79599999999999,8.577355886285702,1.918,7.51856,69.0368,76.5552,72.78327456666666,1.8936476265653228,7.390000000000001,68.79,76.18
139,20,75.14099999999999,5.488740201539877,1.2273,4.811016,72.7355,77.5465,75.12245216666666,1.2209761478814014,4.769999999999996,72.65,77.42
140,20,73.86999999999999,7.711306633768366,1.7243,6.759256,70.4904,77.2496,73.86328183333333,1.7104477901765887,6.659999999999997,70.25,76.91
141,20,74.02749999999999,13.362363890794173,2.9879,11.712568,68.1712,79.8838,74.02010553333334,2.9852807192003548,10.41000000000001,67.49,77.9
142,20,75.66100000000002,5.339754582375486,1.194,4.680479999999999,73.3207,78.0013,75.6770343,1.19456184150236,4.650000000000006,73.19,77.84
143,20,70.0855,10.623804626874499,2.3756,9.312351999999999,65.4294,74.7416,70.08500439999997,2.37396889207658,9.219999999999999,65.15,74.37
144,20,71.524,11.21508332559326,2.5078,9.830576,66.6088,76.4392,71.51271356666666,2.504032659259715,9.789999999999992,66.17,75.96
145,20,75.884,6.009142534505235,1.3437,5.267303999999999,73.2504,78.5176,75.89565086666667,1.3467778258764813,5.279999999999987,73.18,78.46
146,20,74.758,8.382192791865386,1.8743,7.347256,71.0843,78.4317,74.77518943333334,1.857034577652863,7.260000000000005,70.71,77.97
147,20,71.87249999999999,9.841073048707644,2.2005,8.62596,67.5595,76.1855,71.86996513333332,2.216851039759847,8.599999999999994,67.15,75.75
148,20,72.99499999999999,10.038273506933349,2.2446,8.798832,68.5955,77.3945,73.00789733333333,2.2284256521199493,8.739999999999995,68.15,76.89
149,20,76.6715,5.007077266230271,1.1196,4.388832,74.4771,78.8659,76.66329763333334,1.1170967563127194,4.390000000000001,74.37,78.76
150,20,76.3125,4.535164688299643,1.0141,3.975272,74.3249,78.3001,76.3128768,1.0165091834747124,3.9399999999999977,74.3,78.24
151,20,75.133,9.235154627833797,2.065,8.0948,71.0855,79.1805,75.1431571,2.0590032109420306,7.950000000000003,70.77,78.72
152,20,70.259,15.991007129008478,3.5757,14.016744,63.2506,77.2674,70.26401233333334,3.6050792581644995,14.100000000000009,62.33,76.43
153,20,73.08449999999999,9.018495703275574,2.0166,7.905072,69.132,77.037,73.11916196666667,2.008304485318432,7.75,68.87,76.62
154,20,73.8295,10.722914004597817,2.3977,9.398984,69.13,78.529,73.8376601,2.4083697734950618,9.219999999999999,68.29,77.51
155,20,72.60249999999999,9.847515359216251,2.202,8.63184,68.2866,76.9184,72.5740354,2.200058581654932,8.549999999999997,67.91,76.46
156,20,72.9875,6.865311992182147,1.5351,6.017592,69.9786,75.9964,73.00935940000001,1.5435295412781398,5.97999999999999,69.65,75.63
157,20,71.01100000000001,14.786025801411279,3.3063,12.960695999999999,64.5307,77.4913,71.02595586666666,3.305794010665555,12.709999999999994,63.64,76.35
158,20,74.274,5.955656470952636,1.3317,5.220264,71.6638,76.8842,74.29470726666668,1.3379179322765635,5.219999999999999,71.6,76.82
159,20,74.38499999999999,8.543894018537449,1.9105,7.48916,70.6405,78.1295,74.40994376666667,1.895071114212114,7.430000000000007,70.3,77.73
160,20,74.14399999999998,6.55985091294002,1.4668,5.749856,71.269,77.019,74.15586333333334,1.4649502123015041,5.660000000000011,71.1,76.76
161,20,74.609,8.57191279703661,1.9167,7.513464,70.8522,78.3658,74.63560079999999,1.9195100550329744,7.510000000000005,70.49,78.0
162,20,71.2795,14.645113681702847,3.2747,12.836824,64.861,77.698,71.30854963333334,3.2547866287341374,12.590000000000003,64.03,76.62
163,20,72.95349999999999,13.473246184568884,3.0127,11.809784,67.0486,78.8584,72.92379436666666,3.002378508871192,11.040000000000006,66.13,77.17
164,20,72.1515,10.863498181985394,2.4292,9.522464,67.3904,76.9126,72.13556766666667,2.42130257262929,9.450000000000003,66.98,76.43
165,20,72.14849999999998,15.204789138623394,3.3999,13.327608,65.4847,78.8123,72.14617356666666,3.347603567906144,12.799999999999997,64.83,77.63
166,20,76.6605,4.598082725441116,1.0282,4.030544,74.6453,78.6757,76.65026209999999,1.026743196984324,3.980000000000004,74.57,78.55
167,20,73.66449999999999,8.689720637051575,1.9431,7.616952,69.8561,77.4729,73.65711526666665,1.9503755075660678,7.609999999999999,69.38,76.99
168,20,77.5695,4.375892451831968,0.9785,3.8357200000000002,75.6517,79.4873,77.5656229,0.9821821353898281,3.8299999999999983,75.51,79.34
169,20,72.31,9.670938423958658,2.1625,8.477,68.0715,76.5485,72.32909506666667,2.1755115505314295,8.509999999999991,67.65,76.16
170,20,74.81899999999999,6.329551247916396,1.4153,5.547976,72.045,77.593,74.81086383333333,1.413611673058991,5.5,71.81,77.31
171,20,73.46000000000001,9.038060632679999,2.021,7.922319999999999,69.4989,77.4211,73.44629186666667,2.0140520144592053,7.820000000000007,69.13,76.95
172,20,74.4615,7.42776768282369,1.6609,6.510728,71.2061,77.7169,74.47020406666667,1.6550337992389945,6.430000000000007,71.05,77.48
173,20,76.387,5.514236211842941,1.233,4.83336,73.9703,78.8037,76.38906413333332,1.2331161088019713,4.829999999999998,73.77,78.6
174,20,71.09599999999999,14.75399213772327,3.2991,12.932472,64.6298,77.5622,71.0770501,3.322225430261066,12.790000000000006,63.69,76.48
175,20,70.35300000000001,14.16182830710781,3.1667,12.413464,64.1463,76.5597,70.2893426,3.1728642075510542,12.25,63.2,75.45
176,20,75.852,4.328187380416887,0.9678,3.793776,73.9551,77.7489,75.8409026,0.9711112162259821,3.8100000000000023,73.83,77.64
177,20,74.732,4.875331373352996,1.0902,4.2735840000000005,72.5953,76.8687,74.73176433333332,1.0866421020869246,4.22999999999999,72.59,76.82
178,20,71.69149999999999,10.290049210280776,2.3009,9.019528,67.1817,76.2013,71.72292453333334,2.2955556116340947,8.809999999999988,66.51,75.32
179,20,74.85,7.612560016183782,1.7022,6.672624,71.5136,78.1864,74.8759606,1.697816178422831,6.63000000000001,71.24,77.87
180,20,73.33149999999999,6.95122383109622,1.5543,6.092856,70.285,76.378,73.32041633333333,1.5449801084695411,6.059999999999988,70.15,76.21
181,20,75.464,4.476525885103313,1.001,3.9239199999999994,73.5021,77.4259,75.4839547,1.0019574592422793,3.9399999999999977,73.43,77.37
182,20,75.77099999999999,5.155050824191746,1.1527,4.518584,73.5117,78.0303,75.76926206666666,1.1470983399957748,4.5,73.46,77.96
183,20,74.32199999999999,4.978385882994607,1.1132,4.363744,72.1401,76.5039,74.32206489999999,1.121423505448019,4.400000000000006,72.07,76.47
184,20,76.59949999999999,3.7205677994091175,0.8319,3.2610479999999997,74.9689,78.2301,76.59821893333333,0.8323018772465898,3.260000000000005,74.92,78.18
185,20,75.96799999999999,5.072466461200113,1.1342,4.446064000000001,73.7449,78.1911,75.9683375,1.1382925138163817,4.409999999999997,73.7,78.11
186,20,72.29599999999999,11.465112908297066,2.5637,10.049703999999998,67.2712,77.3208,72.29006803333334,2.540912657961334,9.960000000000008,66.94,76.9
187,20,70.9825,13.268671702548074,2.967,11.63064,65.1672,76.7978,71.01132916666667,2.9461752889974666,11.409999999999997,64.76,76.17
188,20,72.406,9.488870006486547,2.1218,8.317456,68.2473,76.5647,72.40498613333332,2.1069738580266515,8.260000000000005,67.85,76.11
189,20,74.102,9.903252798954494,2.2144,8.680448,69.7617,78.4423,74.07769619999999,2.2406060582140626,8.659999999999997,69.28,77.94
190,20,70.644,14.395934634472331,3.219,12.61848,64.3347,76.9533,70.59669146666667,3.2391126645539585,12.609999999999992,63.71,76.32
191,20,70.6075,17.40425088160935,3.8917,15.255464,62.9798,78.2352,70.56568983333332,3.8750462779060215,14.910000000000004,62.37,77.28
192,20,73.43749999999999,7.694763722818264,1.7206,6.744751999999999,70.0651,76.8099,73.44646353333333,1.7091170420044912,6.540000000000006,69.61,76.15
193,20,73.975,4.735378020813122,1.0589,4.150888,71.8996,76.0504,73.96872636666667,1.0600773623065434,4.200000000000003,71.77,75.97
194,20,70.648,11.822514791701469,2.6436,10.362912,65.4666,75.8294,70.63908206666666,2.6526979154435195,10.300000000000011,65.1,75.4
